User_ID,Tweet_ID,Tweet_Text
UID_9904310973118552178,TID_17531372975385211487,"आखिर #प्रेरणा_व्यास ने भी लव जिहाद का आखिरी पड़ाव पास कर ही लिया निकाह के समय बहुत सुर्खिया बटोरी थी। आज अंतिम सुर्खी के साथ दुनिया से विदा. 
हमे क्या? हमे तो लोग कहते है कि हम धार्मिक बीमार है और उनके हिसाब से सब जिहादी एक जैसे नही होते.
#लव_जिहाद https://t.co/Vx~UswXah2Q1QmAdZGRX"
UID_8343213699751288434,TID_10638572997810220451,"@mKNqsPnIB7s जरा हट के
😭
#लव_जिहाद का आखिरी पड़ाव....
""दुर्भाग्यपूर्ण मौत""
इसके माँ बाप ने तो खुद शादी तय की थी और जो पुछने गये थे तो उन का जवाब था की ये हमारा पर्सनल मामला है…हो गया कल्याण… ईज्जत, सम्मान के साथ बेटी खो दी -जिहादी समिरखान तो दुसरी ला देगा पर आप?  https://t.co/kk_uG3ZGljYK2jBoGA0u"
UID_2036334028765319307,TID_344942990185420380,"RT @r7Xsg5oDEB: Ab kya kahen inko, Rona bhi nahin aata. Lekin parivaar waalo ka soch kar dukhi hoti hun. This incident is from Jodhpur, Rajasthan. https://t.co/UxH7nn0ZRVYOPK_QgveY"
UID_14553500099936525715,TID_791423061987952861,"बधाई हो 
सुना है प्रेरणा व्यास उर्फ आयशा खान ने लव जिहाद का आखिरी पड़ाव पास कर लिया । जोधपुर राजस्थान की रहने वाली प्रेरणा व्यास परिवार ने बड़े ही धूमधाम से मुस्लिम लड़के के साथ शादी की थी कुछ दिन के पश्चात यह परिणाम सामने आया है जो होना ही था।
अब जन्नत की खुशफहमियाँ मिलेंगी। https://t.co/sU07IVyJHPKeEavGu7yi"
UID_9472002199037258893,TID_8104366371699397107,"@fcE5T188H #प्रेरणा_व्यास और #पूजा ने लव जिहाद का आखिरी पड़ाव पार कर ही लिया ।
""मौत""
#लव_जिहाद
https://t.co/p:Cd~~dLR8ylwVo3ybny"
UID_10215173139471487448,TID_3831063879784752980,"लव जिहाद का आखिरी पड़ाव....
""मौत""
#लव_जिहाद https://t.co/KR:aytA:PhHNE3SjQJy1"
UID_6019857878325356385,TID_9604131567538312473,"Ab kya kahen inko, Rona bhi nahin aata. Lekin parivaar waalo ka soch kar dukhi hoti hun. This incident is from Jodhpur, Rajasthan. https://t.co/n:d:ziglkvbDTJNtL7LL"
UID_1815459262235995011,TID_17715760351837667028,"लव जिहाद का आखिरी पड़ाव....
""मौत""

#लव_जिहाद https://t.co/Jz~bcDiDy0pCjAlytvwW"
UID_13260284571620217658,TID_15239204812210476319,"बधाई हो .....  मेरा वाला ऐसा नही है हेनी.!
सुना है कि प्रेरणा व्यास उर्फ आयशा खान ने लव जिहाद का आखिरी पड़ाव पास कर लिया है.! जोधपुर राजस्थान की रहने वाली प्रेरणा व्यास और उसके परिवार ने बड़े ही धूमधाम से मुस्लिम लड़के के साथ शादी की थी 
👇👇 1/2 https://t.co/8aJb~:WwxD9_zweL_eSW"
UID_15174376393986274729,TID_7312654639324296634,"बधाई हो...
प्रेरणा व्यास ने #लव_जिहाद का आखिरी पड़ाव पास कर लिया !!

ये उन लड़कियों के लिए जो समाज और संगठन को चूतिया समझती है..👍 https://t.co/7nH:W23qRCjzEUeJIZT_"
UID_6768788799178392193,TID_16875958975541965405,"प्रेरणा व्यास ने लव जिहाद का आखिरी पड़ाव पास कर ही लिया ।

""मौत""

#लव_जिहाद 😠😠😠😠
https://t.co/a:gus7lbz4rxD6L:_k0J"
UID_14187576837951163822,TID_18069854193745074037,"1.पहला फोटो में जिंदा
2.दूसरे फोटो में शादी का कार्ड
3.तीसरे फोटो में सिर ही नहीं
प्रेरणा व्यास ने लव जिहाद का आखिरी पड़ाव पास कर ही लिया ।
नतीजा - ""मौत""
#लव_जिहाद 😠😠😠😠
घटना - जोधपुर की 
@fxQRuOLB4xX 
@x_iBuI0Tu1lUM4y @wMOuUbUvLoXCNDg @jYlk_tFBENUT @jYlk_tFBENUT https://t.co/S4IpYZGewIjvxSW57K4a"
UID_6506499453558862491,TID_11588103582498502994,"आखिर #प्रेरणा_व्यास ने भी लव जिहाद का आखिरी पड़ाव पास कर ही लिया
निकाह के समय बहुत सुर्खिया बटोरी थी,आज भी अंतिम सुर्खी के साथ दुनिया से विदा।

खैर हमें तो लोग कहते है कि हम धार्मिक बीमार है और उनके हिसाब से सब शान्तिधुर्त एक जैसे नही होते।
और बढ़ाओ भाईचारा.😷
#लव_जिहाद"
UID_14749905834476359673,TID_6923977083898236514,"उन लड़कियों को जो कहती हैं मेरा अब्दुल ऐसा नहीं है उन लड़कियों को बहुत-बहुत बधाई
सुना है कि प्रेरणा व्यास उर्फ आयशा खान ने लव जिहाद का आखिरी पड़ाव पास कर लिया है 👇👇 https://t.co/2hzeu9ti8xk~Ytk55eGO"
UID_12191384977241740587,TID_15184080221655332302,"1.पहला फोटो में जिंदा
2.दूसरे फोटो में शादी का कार्ड
3.तीसरे फोटो में सिर ही नहीं
प्रेरणा व्यास ने लव जिहाद का आखिरी पड़ाव पास कर ही लिया ।
नतीजा - ""मौत""
#लव_जिहाद 😠😠😠😠
घटना - जोधपुर
@oRLfV2xHG8Og @uJlhuYbjErwEM @lH4e8oAglmqHINJ @g2Vi9hzBKzt3IZ https://t.co/b5x1:WcqoXrD:hNP~vEC"
UID_15488511071816191485,TID_10631128661969988603,"बधाई हो .....  मेरा वाला ऐसा नही है हेनी.!
सुना है कि प्रेरणा व्यास उर्फ आयशा खान ने लव जिहाद का आखिरी पड़ाव पास कर लिया है.! जोधपुर राजस्थान की रहने वाली प्रेरणा व्यास और उसके परिवार ने बड़े ही धूमधाम से मुस्लिम लड़के के साथ शादी की थी कुछ दिन के पश्चात यह परिणाम सामने आया है https://t.co/jsGl3eFtAVly82Ex7Wiu"
